,Unnamed: 0,Company (Maker-if known),Specific Bean Origin or Bar Name,REF,Review Date,Cocoa Percent,Company Location,Rating,Bean Type,Broad Bean Origin
582,582,Duffy's,"Chuno, Xoco",1331,2014,70,U.K.,3.5,Criollo,Nicaragua
583,583,Duffy's,"Rico Rugoso, Xoco",1331,2014,76,U.K.,3.75,Criollo,Nicaragua
584,584,Duffy's,Ocumare,923,2012,72,U.K.,3.75, ,Venezuela
585,585,Duffy's,"Indio Rojo, Xoco",623,2011,72,U.K.,3.75,Criollo,Honduras
586,586,Duffy's,Dominican Republic,661,2011,65,U.K.,3.5, ,Dominican Republic
587,587,Duffy's,"Bocas del Toro, Tierra Oscura",697,2011,72,U.K.,3.0, ,Panama
588,588,Duffy's,"Nicaliso, Xoco",697,2011,71,U.K.,3.25,Criollo,Nicaragua
589,589,Duffy's,Ocumare,765,2011,71,U.K.,3.5, ,Venezuela
590,590,Duffy's,Panama,516,2010,70,U.K.,3.5, ,Panama
591,591,Duffy's,"Corazon del Ecuador, Calceta beans",516,2010,72,U.K.,3.75, ,Ecuador
592,592,Duffy's,Star of Ecuador,523,2010,70,U.K.,2.5, ,Ecuador
593,593,Duffy's,Star of Peru,523,2010,70,U.K.,3.75, ,Peru
594,594,Dulcinea,Dominican Republic,1506,2015,70,U.S.A.,3.25, ,Dominican Republic
595,595,Durand,Madagascar,841,2012,82,France,2.75,Trinitario,Madagascar
596,596,Durci,"Maranon, Joya Rara",1626,2015,70,U.S.A.,3.5,Forastero (Nacional),Peru
597,597,Durci,"Rio Caribe, Tepui Treasure",1626,2015,70,U.S.A.,3.5,Trinitario,Venezuela
598,598,Durci,Taino Secret,1630,2015,70,U.S.A.,3.25, ,Domincan Republic
599,599,Durci,"Carenero, Empyrean Sabor",1630,2015,70,U.S.A.,3.25,Trinitario,Venezuela
600,600,Durci,Corona Arriba,1630,2015,70,U.S.A.,4.0, ,Ecuador
601,601,East Van Roasters,Peru,1343,2014,70,Canada,3.25, ,Peru
602,602,East Van Roasters,Madagascar,1343,2014,70,Canada,3.5,Trinitario,Madagascar
603,603,East Van Roasters,Dominican Republic,1343,2014,70,Canada,3.75, ,Dominican Republic
604,604,Eau de Rose,Tumaco,1812,2016,70,Canada,3.25, ,Colombia
605,605,Eau de Rose,Arauca,1812,2016,70,Canada,3.25, ,Colombia
606,606,Eclat (Felchlin),"Maranon, Good & Evil, w/ nibs",919,2012,72,U.S.A.,2.75,Forastero (Nacional),Peru
607,607,Edelmond,Porcelana,1876,2016,68,Germany,3.0,Criollo,Venezuela
608,608,El Ceibo,"Alto Beni, Covendo Region",709,2011,75,Bolivia,3.75, ,Bolivia
609,609,El Ceibo,Alto Beni,252,2008,71,Bolivia,2.75, ,Bolivia
610,610,El Rey,San Joaquin,1662,2015,70,Venezuela,3.75, ,Venezuela
611,611,El Rey,"Rio Caribe, Cariaco",439,2009,61,Venezuela,2.75,Trinitario,Venezuela
612,612,El Rey,"Rio Caribe, Macuro",439,2009,70,Venezuela,3.0,Trinitario,Venezuela
613,613,El Rey,"Carenero Superior, Apamate",206,2008,74,Venezuela,2.5,Criollo,Venezuela
614,614,El Rey,"Carenero Superior, Bucare",206,2008,58,Venezuela,2.5,Criollo,Venezuela
615,615,El Rey,"Carenero Superior, Mijao",206,2008,61,Venezuela,3.0,Criollo,Venezuela
616,616,El Rey,"Carenero Superior, Gran Saman",32,2006,70,Venezuela,2.75,Criollo,Venezuela
617,617,Emerald Estate,Emerald Estate,1137,2013,60,St. Lucia,2.75, ,St. Lucia
618,618,Emerald Estate,Emerald Estate,1137,2013,70,St. Lucia,3.25, ,St. Lucia
619,619,Emily's,Patanemo,1450,2015,79,Japan,3.0, ,Venezuela
620,620,Emily's,Peru,1454,2015,78,Japan,3.5,Criollo,Peru
621,621,ENNA,"Wampusirpi, batch 007",1916,2016,75,U.S.A.,3.25, ,Honduras
622,622,Enric Rovira (Claudio Corallo),Terreiro Velho P.,565,2010,80,Spain,3.25,Forastero,Sao Tome & Principe
623,623,Erithaj (A. Morin),Ben Tre,1205,2014,70,France,3.25,Trinitario,Vietnam
624,624,Erithaj (A. Morin),Ham Luong,1209,2014,80,France,3.0,Trinitario,Vietnam
625,625,Erithaj (A. Morin),Ba Lai,1209,2014,74,France,3.25,Trinitario,Vietnam
626,626,Escazu,Rio Caribe,903,2012,70,U.S.A.,2.75,Trinitario,Venezuela
627,627,Escazu,Guapiles,414,2009,65,U.S.A.,2.0, ,Costa Rica
628,628,Escazu,Carenero Superior,423,2009,81,U.S.A.,3.5,Criollo,Venezuela
629,629,Escazu,"Carenero, Guapiles, Ocumare blend",431,2009,74,U.S.A.,2.75, ,"Cost Rica, Ven"
630,630,Escazu,Ocumare,252,2008,72,U.S.A.,3.0,Criollo,Venezuela
631,631,Ethel's Artisan (Mars),"Peru, Madagascar",666,2011,55,U.S.A.,2.5, ,"Peru, Madagascar"
632,632,Ethel's Artisan (Mars),Trinidad,666,2011,55,U.S.A.,2.5,Trinitario,Trinidad
633,633,Ethel's Artisan (Mars),Porcelana,666,2011,70,U.S.A.,2.5,Criollo (Porcelana),Venezuela
634,634,Ethel's Artisan (Mars),Red Vanilla,666,2011,62,U.S.A.,2.75, , 
635,635,Ethel's Artisan (Mars),"Venezuela, Trinidad",672,2011,62,U.S.A.,2.5, ,"Venezuela, Trinidad"
636,636,Ethereal,Belize,1275,2014,80,U.S.A.,3.0,Trinitario,Belize
637,637,Ethereal,Ecuador,1275,2014,80,U.S.A.,3.5, ,Ecuador
638,638,Ethereal,Dominican Republic,1275,2014,80,U.S.A.,3.75, ,Dominican Republic
639,639,Fearless (AMMA),"Monte Alegre, D. Badaro, Raw, Organic",565,2010,75,U.S.A.,2.75, ,Brazil
640,640,Feitoria Cacao,Blue Mountain,1732,2016,76,Portugal,3.0, ,Jamaica
641,641,Feitoria Cacao,Cuyagua,1736,2016,76,Portugal,2.5, ,Venezuela
642,642,Feitoria Cacao,Maya Mountain,1736,2016,76,Portugal,2.75,Trinitario,Belize
643,643,Felchlin,Grenada,494,2010,58,Switzerland,3.5,Trinitario,Grenada
644,644,Felchlin,Supremo- SF,105,2006,62,Switzerland,2.0, , 
645,645,Felchlin,Elvesia P.,105,2006,74,Switzerland,3.0,"Trinitario, Criollo",Dominican Republic
646,646,Felchlin,"Madagascar, Grand Cru",48,2006,64,Switzerland,3.0,Criollo,Madagascar
647,647,Felchlin,Maracaibo Clasificado,48,2006,65,Switzerland,3.0,Criollo,Venezuela
648,648,Felchlin,Arriba,48,2006,72,Switzerland,3.5,Forastero (Arriba),Ecuador
649,649,Felchlin,"Alto Beni, Cru Savage",56,2006,68,Switzerland,4.0,Criollo (Wild),Bolivia
650,650,Finca,Puerto Rico,1283,2014,65,U.S.A.,2.25, ,Puerto Rico
651,651,Finca,Dominican Republic,1283,2014,80,U.S.A.,3.0, ,Dominican Republic
652,652,Finca,Dominican Republic,1283,2014,70,U.S.A.,3.25, ,Dominican Republic
653,653,Finca,Dominican Republic,1287,2014,85,U.S.A.,2.5, ,Dominican Republic
654,654,Forever Cacao,Rio Eni,1267,2014,72,U.K.,2.75,Criollo,Peru
655,655,Forteza (Cortes),Dominican Republic,1776,2016,70,Puerto Rico,2.75, ,Domincan Republic
656,656,Forteza (Cortes),Puerto Rico,1776,2016,80,Puerto Rico,2.75, ,Domincan Republic
657,657,Fossa,"Akesson's E., Sambirano V.",1772,2016,70,Singapore,2.75, ,Madagascar
658,658,Fossa,"Camino Verde P., Balao, Guayas",1776,2016,75,Singapore,3.5, ,Ecuador
659,659,Fossa,"Kokoa Kamili Coop, Kilombero",1776,2016,67,Singapore,3.75,Trinitario,Tanzania
660,660,Franceschi,Choroni,1355,2014,70,Venezuela,3.5, ,Venezuela
661,661,Franceschi,Ocumare,1355,2014,70,Venezuela,3.75, ,Venezuela
662,662,Franceschi,Canoabo,911,2012,70,Venezuela,3.75, ,Venezuela
663,663,Franceschi,Sur del Lago,915,2012,60,Venezuela,3.5, ,Venezuela
664,664,Frederic Blondeel,Costa Rica,1538,2015,70,Belgium,3.5, ,Costa Rica
665,665,Frederic Blondeel,Peru Brutus,1538,2015,75,Belgium,3.5, ,Peru
666,666,Frederic Blondeel,Vietnam,1542,2015,80,Belgium,3.0,Trinitario,Vietnam
667,667,Frederic Blondeel,Ghana,1351,2014,60,Belgium,3.5,Forastero,Ghana
668,668,Frederic Blondeel,Madagascar,1351,2014,65,Belgium,3.5,Trinitario,Madagascar
669,669,French Broad,"Norandino, batch 161208",1940,2017,70,U.S.A.,3.5, ,Peru
670,670,French Broad,Guatemala,1634,2015,73,U.S.A.,3.5, ,Guatemala
671,671,French Broad,San Andres,1209,2014,80,U.S.A.,3.0, ,Costa Rica
672,672,French Broad,Matagalpa,1295,2014,68,U.S.A.,3.25, ,Nicaragua
673,673,French Broad,"Palo Blanco, Chulucanas",1042,2013,66,U.S.A.,3.5, ,Peru
674,674,French Broad,Tumbes Coop,883,2012,70,U.S.A.,2.5,Criollo,Peru
675,675,French Broad,"Palo Blanco, Chulucanas",883,2012,61,U.S.A.,3.5, ,Peru
676,676,French Broad,"Palo Blanco w/ panela, Chulucanas",887,2012,81,U.S.A.,2.0, ,Peru
677,677,French Broad,"Maranon Canyon, Fortunato No. 4",781,2011,70,U.S.A.,3.5,Forastero (Nacional),Peru
678,678,French Broad,La Red,785,2011,65,U.S.A.,3.5, ,Dominican Republic
679,679,Fresco,"Maranon, #228, MR, SC",1383,2014,70,U.S.A.,3.0,Forastero (Nacional),Peru
680,680,Fresco,"Maranon, #227, LR, MC",1383,2014,70,U.S.A.,3.5,Forastero (Nacional),Peru
681,681,Fresco,"Maranon, #229, MR, LC",1383,2014,70,U.S.A.,3.5,Forastero (Nacional),Peru
682,682,Fresco,"Maranon, #230, DR, LC",1387,2014,70,U.S.A.,3.5,Forastero (Nacional),Peru
683,683,Fresco,"Conacado, #223, MR, SC",1030,2013,72,U.S.A.,3.25, ,Dominican Republic
684,684,Fresco,"Conacado, #224, MR, MC",1081,2013,72,U.S.A.,3.75, ,Dominican Republic
685,685,Fresco,"San Martin, Bellavista Coop, #226, DR, MC",1117,2013,70,U.S.A.,3.75, ,Peru
686,686,Fresco,"Bellavista Coop, #225, LR, MC, CG Exclusive",1149,2013,70,U.S.A.,4.0,Trinitario,Peru
687,687,Fresco,"Markham Valley, #219, LR, MC",899,2012,69,U.S.A.,3.5, ,Papua New Guinea
688,688,Fresco,"Markham Valley, #221, DR, MC",899,2012,69,U.S.A.,3.5, ,Papua New Guinea
689,689,Fresco,"Sambirano Valley, #216, MR, LC",915,2012,74,U.S.A.,4.0,Trinitario,Madagascar
690,690,Fresco,"Markham Valley, #220, MR, MC",927,2012,69,U.S.A.,4.0,Trinitario,Papua New Guinea
691,691,Fresco,"Markham Valley, #222, LR, 0C",931,2012,69,U.S.A.,3.0,Trinitario,Papua New Guinea
692,692,Fresco,"Ghana, #211, MR, MC",636,2011,74,U.S.A.,2.75,Forastero,Ghana
693,693,Fresco,"Jamaica, #209, DR, SC",642,2011,70,U.S.A.,3.25,Trinitario,Jamaica
694,694,Fresco,"Conacado, #212, LR, SC",642,2011,72,U.S.A.,3.5, ,Dominican Republic
695,695,Fresco,"Jamaica, #210, DR, MC",642,2011,70,U.S.A.,3.5,Trinitario,Jamaica
696,696,Fresco,"Sambirano Valley, #214, LR, MC",682,2011,74,U.S.A.,2.75,Trinitario,Madagascar
697,697,Fresco,"Conacado, #213, DR, -C",682,2011,72,U.S.A.,3.25, ,Dominican Republic
698,698,Fresco,"Sambirano Valley, #215, MR, MC",688,2011,74,U.S.A.,3.0,Trinitario,Madagascar
699,699,Fresco,"Chuao, #218, MR, MC",745,2011,76,U.S.A.,3.25,Trinitario,Venezuela
700,700,Fresco,"Chuao, #217, DR, MC",745,2011,70,U.S.A.,4.0,Trinitario,Venezuela
701,701,Fresco,"Jamaica, #204, DR, SC",370,2009,80,U.S.A.,2.75,Trinitario,Jamaica
702,702,Fresco,"Jamaica, #206, DR, LC",370,2009,70,U.S.A.,3.0,Trinitario,Jamaica
703,703,Fresco,"Jamaica, #205, DR, MC",370,2009,70,U.S.A.,3.25,Trinitario,Jamaica
704,704,Fresco,"Carenero Superior, #203, MR, SC",370,2009,65,U.S.A.,3.5,Criollo,Venezuela
705,705,Friis Holm,"Rugoso, Bad Fermentation",1912,2016,70,Denmark,3.5, ,Nicaragua
706,706,Friis Holm (Bonnat),La Dalia,1680,2015,60,Denmark,3.0, ,Nicaragua
707,707,Friis Holm (Bonnat),La Dalia,1680,2015,85,Denmark,3.25, ,Nicaragua
708,708,Friis Holm (Bonnat),La Dalia,1259,2014,70,Denmark,3.5, ,Nicaragua
709,709,Friis Holm (Bonnat),"Barba, Xoco",1034,2013,70,Denmark,3.25, ,Nicaragua
710,710,Friis Holm (Bonnat),"Medagla, Xoco",1034,2013,70,Denmark,3.5, ,Nicaragua
711,711,Friis Holm (Bonnat),"Chuno, triple turned, Xoco",895,2012,70,Denmark,3.25,"Criollo, Trinitario",Nicaragua
712,712,Friis Holm (Bonnat),"Red Mayan, Xoco",899,2012,70,Denmark,3.25,"Criollo, Trinitario",Honduras
713,713,Friis Holm (Bonnat),"Chuno, double turned, Xoco",899,2012,70,Denmark,3.25,"Criollo, Trinitario",Nicaragua
714,714,Friis Holm (Bonnat),"Rugoso, Xoco",923,2012,70,Denmark,3.75, ,Nicaragua
715,715,Friis Holm (Bonnat),"Johe, Xoco",623,2011,70,Denmark,3.25,"Criollo, Trinitario",Nicaragua
716,716,Friis Holm (Bonnat),"Chuno, Xoco",623,2011,70,Denmark,3.5,"Criollo, Trinitario",Nicaragua
717,717,Friis Holm (Bonnat),"Nicaliso, Xoco",623,2011,70,Denmark,3.5,"Criollo, Trinitario",Nicaragua
718,718,Fruition,"Wild Bolivian, Batch 2",1780,2016,74,U.S.A.,3.75,Beniano,Bolivia
719,719,Fruition,"Coto Brus, Heirloom, Batch 1",1780,2016,74,U.S.A.,4.0,Amazon mix,Costa Rica
720,720,Fruition,Gran Couva,1347,2014,70,U.S.A.,3.75,Trinitario,Trinidad
721,721,Fruition,Maranon,1359,2014,76,U.S.A.,3.0,Forastero (Nacional),Peru
722,722,Fruition,La Red,1046,2013,70,U.S.A.,3.75, ,Dominican Republic
723,723,Fruition,Camino Verde,1185,2013,75,U.S.A.,3.0, ,Ecuador
724,724,Fruition,Peru,863,2012,70,U.S.A.,2.5, ,Peru
725,725,Fruition,Signature Blend,753,2011,66,U.S.A.,3.25,Trinitario,Costa Rica
726,726,Fruition,Costa Rica,781,2011,70,U.S.A.,3.0, ,Costa Rica
727,727,Garden Island,"Kaua'I, Alea Estate +world",1367,2014,85,U.S.A.,2.5,Blend,Hawaii
728,728,Georgia Ramon,Akesson P.,1642,2015,65,Germany,3.25,Trinitario,Madagascar
729,729,Georgia Ramon,ABOCFA Coop,1642,2015,70,Germany,4.0,Forastero,Ghana
730,730,Georgia Ramon,Conacado Coop,1646,2015,70,Germany,3.5,Trinitario,Domincan Republic
731,731,Georgia Ramon,Conacado Coop,1646,2015,80,Germany,3.5,Trinitario,Domincan Republic
732,732,Georgia Ramon,Akesson P.,1646,2015,75,Germany,3.5,Trinitario,Madagascar
733,733,Glennmade,"Toledo District, 2015 Harvest",1848,2016,70,U.S.A.,3.5, ,Belize
734,734,Glennmade,Bahia,1672,2015,66,U.S.A.,3.0,"Trinitario, Forastero",Brazil
735,735,Goodnow Farms,"Almendra Blanca, batch 1004",1924,2016,77,U.S.A.,2.75, ,Mexico
736,736,Goodnow Farms,"El Carmen, batch 1003",1924,2016,77,U.S.A.,3.25, ,Nicaragua
737,737,Goodnow Farms,"Asochivite, batch 1005",1924,2016,77,U.S.A.,3.25, ,Guatemala
738,738,Grand Place,"Ben Tre, Dong Nai",741,2011,72,Vietnam,3.0,Trinitario,Vietnam
739,739,Green & Black's (ICAM),Dark,15,2006,70,U.K.,2.5, , 
740,740,Green Bean to Bar,Madagascar,1896,2016,70,Japan,3.5, ,Madagascar
741,741,Grenada Chocolate Co.,Grenada,494,2010,82,Grenada,3.25,Trinitario,Grenada
742,742,Grenada Chocolate Co.,Grenada,363,2009,60,Grenada,2.75,Trinitario,Grenada
743,743,Grenada Chocolate Co.,Grenada,241,2008,71,Grenada,2.5,Trinitario,Grenada
744,744,Guido Castagna,Arriba,355,2009,64,Italy,3.0,Forastero (Arriba) ASS,Ecuador
745,745,Guido Castagna,Ghana,355,2009,64,Italy,3.0,Forastero,Ghana
746,746,Guido Castagna,Trinidad & Tobago,355,2009,64,Italy,3.0, ,"Trinidad, Tobago"
747,747,Guido Castagna,Lacri Blend,355,2009,76,Italy,3.0, ,Venezuela
748,748,Guido Castagna,Blend,355,2009,64,Italy,3.25, ,"Ven, Trinidad, Ecuador"
749,749,Guittard,"Epique, Blend No. 49",1602,2015,70,U.S.A.,3.75, , 
750,750,Guittard,Haiti,1053,2013,65,U.S.A.,2.75, ,Haiti
751,751,Guittard,Nicaragua,1053,2013,65,U.S.A.,2.75, ,Nicaragua
752,752,Guittard,Jamaica,1053,2013,65,U.S.A.,3.25,Trinitario,Jamaica
753,753,Guittard,Ecuador,1053,2013,65,U.S.A.,3.5, ,Ecuador
754,754,Guittard,Coucher du Soleil,654,2011,72,U.S.A.,2.75, , 
755,755,Guittard,Lever du Soleil,654,2011,61,U.S.A.,3.25, , 
756,756,Guittard,Onyx,654,2011,72,U.S.A.,3.25, , 
757,757,Guittard,Trinidad,552,2010,65,U.S.A.,3.0,Trinitario,Trinidad
758,758,Guittard,"O'ahu, N. Shore, Waialua E., Kakoleka",316,2009,55,U.S.A.,3.0, ,Hawaii
759,759,Guittard,Nocturne,387,2009,91,U.S.A.,3.0, , 
760,760,Guittard,Complexite,387,2009,70,U.S.A.,3.5,Blend, 
761,761,Guittard,Machu Pichu,259,2008,65,U.S.A.,3.0, ,Peru
762,762,Guittard,Special Maker Reserve,276,2008,64,U.S.A.,3.0, , 
763,763,Guittard,Ocumare,276,2008,65,U.S.A.,3.5, ,Venezuela
764,764,Guittard,Quetzalcoatl,147,2007,72,U.S.A.,3.5,Blend, 
765,765,Guittard,Chucuri,15,2006,65,U.S.A.,3.0,Trinitario,Colombia
766,766,Guittard,Sur del Lago,87,2006,65,U.S.A.,2.5,"Trinitario, Criollo",Venezuela
767,767,Guittard,"Sambirano, Ambanja",87,2006,65,U.S.A.,3.5,"Criollo, +",Madagascar
768,768,Guittard,"Los Rios, Quevedo",93,2006,65,U.S.A.,3.5,Forastero (Arriba),Ecuador
769,769,Guittard,Tsaranta,93,2006,61,U.S.A.,3.5,Blend, 
770,770,Guittard,Semisweet,99,2006,61,U.S.A.,3.0,Blend, 
771,771,Habitual,Papua New Guinea,1197,2014,80,Canada,2.75, ,Papua New Guinea
772,772,Habitual,Campesino w/ nibs,1197,2014,74,Canada,2.75, , 
773,773,Habitual,Dominican Republic,1197,2014,75,Canada,3.25, ,Dominican Republic
774,774,Habitual,Trinitario,1197,2014,70,Canada,3.5,Trinitario, 
775,775,Habitual,Downtown London,1201,2014,65,Canada,2.75, , 
776,776,Habitual,Africa meets Latina,1201,2014,70,Canada,3.0, , 
777,777,Habitual,Amazonas,1201,2014,80,Canada,3.0, , 
778,778,Habitual,Sharkey,1201,2014,66,Canada,3.25, ,Hawaii
779,779,Habitual,one hundred,1205,2014,100,Canada,2.0, , 
780,780,Hachez,Arriba,166,2007,77,Germany,2.5,Forastero (Arriba),Ecuador
781,781,Hacienda El Castillo,Don Homero- Cerecita Valley,1327,2014,55,Ecuador,2.75,Trinitario,Ecuador
782,782,Hacienda El Castillo,Don Homero- Cerecita Valley,1327,2014,70,Ecuador,3.0,Trinitario,Ecuador
783,783,Haigh,South America and Africa,701,2011,70,Australia,3.0, ,"South America, Africa"
784,784,Harper Macaw,"Vale do Juliana, w/ nibs",1808,2016,85,U.S.A.,3.25, ,Brazil
785,785,Harper Macaw,Brazil Blend,1696,2015,67,U.S.A.,3.0, ,Brazil
786,786,Harper Macaw,"Tome Acu E., Amazon Rainforest",1700,2015,77,U.S.A.,3.5, ,Brazil
787,787,Harper Macaw,"Vale do Juliana E., Atlantic Forest",1700,2015,74,U.S.A.,3.5, ,Brazil
788,788,Heilemann,Peru,1876,2016,64,Germany,2.75, ,Peru
789,789,Heirloom Cacao Preservation (Brasstown),"Maya Mtn, Moho R., Toledo D., 2015",1748,2016,70,U.S.A.,3.25,Amazon,Belize
790,790,Heirloom Cacao Preservation (Fruition),"Cota Brus, Terciopelo, 2015",1748,2016,74,U.S.A.,3.5,Amazon mix,Costa Rica
791,791,Heirloom Cacao Preservation (Guittard),"Alto Beni, Upper Rio Beni, 2014",1239,2014,67,U.S.A.,3.5,"Amazon, ICS",Bolivia
792,792,Heirloom Cacao Preservation (Guittard),"Wild Beni, Lower Rio Beni, Tranquilidad, 2014",1243,2014,67,U.S.A.,3.0,Beniano,Bolivia
793,793,Heirloom Cacao Preservation (Guittard),"Los Rios, Hacienda Limon, Orecao, 2014",1243,2014,67,U.S.A.,3.75,EET,Ecuador
794,794,Heirloom Cacao Preservation (Guittard),"Maunawili, O'ahu, Agri Research C., 2014",1243,2014,67,U.S.A.,3.75, ,Hawaii
795,795,Heirloom Cacao Preservation (Manoa),"Maunawili, O'ahu, Agri Research C., 2015",1744,2016,72,U.S.A.,3.5, ,Hawaii
796,796,Heirloom Cacao Preservation (Millcreek),"Los Rios, Hacienda Limon, Orecao, 2015",1744,2016,70,U.S.A.,3.5,EET,Ecuador
797,797,Heirloom Cacao Preservation (Mindo),"Pinchincha, Mindo, Coop Nueva Esper., 2015",1748,2016,77,U.S.A.,3.5,EET,Ecuador
798,798,Heirloom Cacao Preservation (Zokoko),"Alto Beni, Upper Rio Beni, 2015",1744,2016,68,U.S.A.,3.75,"Amazon, ICS",Bolivia
799,799,Heirloom Cacao Preservation (Zokoko),"Wild Beni, Lower Rio Beni, Tranquilidad, 2015",1744,2016,72,U.S.A.,4.0,Beniano,Bolivia
800,800,hello cocoa,Uganda,1458,2015,57,U.S.A.,2.75,Forastero,Uganda
801,801,hello cocoa,Venezuela,1462,2015,74,U.S.A.,3.5,Criollo,Venezuela
802,802,hexx,Tanzania,1546,2015,70,U.S.A.,2.75, ,Tanzania
803,803,hexx,Madagascar,1546,2015,74,U.S.A.,3.0,Trinitario,Madagascar
804,804,hexx,Venezuela,1546,2015,70,U.S.A.,3.0, ,Venezuela
805,805,hexx,Ecuador,1550,2015,73,U.S.A.,3.25, ,Ecuador
806,806,hexx,Peru,1550,2015,70,U.S.A.,3.25, ,Peru
807,807,Hogarth,Akesson's Estate,1712,2016,70,New Zealand,2.75,Trinitario,Madagascar
808,808,Hogarth,Carenero Superior,1712,2016,72,New Zealand,2.75,Trinitario,Venezuela
809,809,Hogarth,Conacado,1712,2016,75,New Zealand,3.25,Trinitario,Domincan Republic
810,810,Hogarth,Gran Blanco,1712,2016,66,New Zealand,3.5,Criollo,Peru
811,811,Hoja Verde (Tulicorp),Arriba,414,2009,80,Ecuador,2.0,Forastero (Arriba) ASS,Ecuador
812,812,Hoja Verde (Tulicorp),Manabi,414,2009,80,Ecuador,2.5,Forastero (Arriba) ASS,Ecuador
813,813,Hoja Verde (Tulicorp),Arriba,414,2009,72,Ecuador,3.0,Forastero (Arriba) ASS,Ecuador
814,814,Hoja Verde (Tulicorp),Arriba,414,2009,58,Ecuador,3.25,Forastero (Arriba) ASS,Ecuador
815,815,Hoja Verde (Tulicorp),Manabi,414,2009,58,Ecuador,3.5,Forastero (Arriba) ASS,Ecuador
816,816,Holy Cacao,Maranon,1872,2016,70,Israel,2.75, ,Peru
817,817,Holy Cacao,"Camino Verde P., Balao, Guayas",1466,2015,70,Israel,3.5, ,Ecuador
818,818,Holy Cacao,Sambirano,1466,2015,70,Israel,3.5,Trinitario,Madagascar
819,819,Holy Cacao,Gran Couva,1466,2015,70,Israel,3.5,Trinitario,Trinidad
820,820,Holy Cacao,Mara,1466,2015,70,Israel,3.5, ,Venezuela
821,821,Holy Cacao,Ivory Coast,431,2009,70,Israel,2.5, ,Ivory Coast
822,822,Holy Cacao,Hispaniola,431,2009,70,Israel,2.75, ,Dominican Republic
823,823,Holy Cacao,San Martin,431,2009,70,Israel,3.5, ,Peru
824,824,Holy Cacao,Hispaniola w/ nibs,431,2009,75,Israel,3.75, ,Dominican Republic
825,825,Honest,"Ecuador, w/ nibs",1327,2014,72,South Africa,2.5, ,Ecuador
826,826,Hotel Chocolat,"Pepiniere, single Cote",1654,2015,70,U.K.,2.75, ,St. Lucia
827,827,Hotel Chocolat,"Marcial, single Cote, 2012",1030,2013,70,U.K.,4.0,Trinitario,St. Lucia
828,828,Hotel Chocolat,"Island Growers, 2012, 120hr c.",1113,2013,100,U.K.,1.75,Trinitario,St. Lucia
829,829,Hotel Chocolat (Coppeneur),Trinidad,1038,2013,75,U.K.,3.0,Trinitario,Trinidad
830,830,Hotel Chocolat (Coppeneur),Mekong Delta & Dong Nai,1038,2013,80,U.K.,3.5,Trinitario,Vietnam
831,831,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara",1065,2013,90,U.K.,3.0,Forastero (Nacional),Ecuador
832,832,Hotel Chocolat (Coppeneur),"Somia Plantation, Akesson, 2012",1065,2013,72,U.K.,3.0,Trinitario,Madagascar
833,833,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 2012",1065,2013,82,U.K.,3.5,Forastero (Nacional),Ecuador
834,834,Hotel Chocolat (Coppeneur),"Chanchamayo, Pichanadi, 2012, 60hr c.",1109,2013,100,U.K.,2.75, ,Peru
835,835,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 2012, 120hr c.",1113,2013,100,U.K.,2.5,Forastero (Nacional),Ecuador
836,836,Hotel Chocolat (Coppeneur),"Conacado, 2012, 120hr c.",1113,2013,100,U.K.,2.75, ,Dominican Republic
837,837,Hotel Chocolat (Coppeneur),Sambirano,809,2012,66,U.K.,3.5,"Trinitario, Criollo",Madagascar
838,838,Hotel Chocolat (Coppeneur),"Los Rios, H. Iara, 96hr c.",623,2011,80,U.K.,3.0,Forastero (Nacional),Ecuador
839,839,Hotel Chocolat (Coppeneur),"Island Growers, 120hr c.",623,2011,65,U.K.,3.0,Trinitario,St. Lucia
840,840,Hotel Chocolat (Coppeneur),"Island Growers, 96hr c.",623,2011,65,U.K.,3.25,Trinitario,St. Lucia
841,841,Hotel Chocolat (Coppeneur),Ecuador,552,2010,70,U.K.,2.75, ,Ecuador
842,842,Hotel Chocolat (Coppeneur),Santo Domingo,552,2010,70,U.K.,3.0, ,Dominican Republic
843,843,Hotel Chocolat (Coppeneur),Chuao,600,2010,70,U.K.,2.75,Trinitario,Venezuela
844,844,Hotel Chocolat (Coppeneur),St. Lucia,245,2008,72,U.K.,3.0, ,St. Lucia
845,845,Hotel Chocolat (Coppeneur),Uganda,296,2008,80,U.K.,2.5,Forastero,Uganda
846,846,Hotel Chocolat (Coppeneur),Tanzania,296,2008,75,U.K.,2.75, ,Tanzania
847,847,Hotel Chocolat (Coppeneur),Uba Budo,300,2008,72,U.K.,3.0,Forastero,Sao Tome
848,848,Hummingbird,Lam Dong,1542,2015,70,Canada,3.5,Trinitario,Vietnam
849,849,Hummingbird,Bolivia,1307,2014,70,Canada,3.0,"Criollo, Trinitario",Bolivia
850,850,Hummingbird,"Bolivia, Bo-nib-ia, w/ nibs",1311,2014,70,Canada,3.0,"Criollo, Trinitario",Bolivia
851,851,Hummingbird,Momotombo,1311,2014,70,Canada,3.0,Trinitario,Nicaragua
852,852,Hummingbird,Hispaniola,1311,2014,70,Canada,3.75,Trinitario,Dominican Republic
853,853,Hummingbird,Zorzal Reserva w/ Charles Kerchner,1387,2014,70,Canada,3.5, ,Dominican Republic
